product_hier_feature_1_desc,product_group_description,product_subgroup_desc,sku_id,size_code,style_color_description,style_color_id,period,range_segment,material,product_launch_date,colour_description,price_metric,sales,end_inv,total_stock,weeks_selling,standard_selling_price,standard_cost_price,aur,margin  v,sales v,discount v,discount %,margin %,distinct_store_count,pareto,season
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223721,10,Style Option 2733,12195,202205,Carryover,Nylon Blend,15/04/2019,Black,EXIT,16,0,16,1,48.0,10.24,20.5,164.16,328.0,440.0,134.00%,50.00%,72,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223723,12,Style Option 2733,12195,202111,Carryover,Nylon Blend,25/02/2019,Black,ENTRY,318,18,336,1,0.0,0.0,30.4012175,9726.36473,9726.36473,-9726.36473,-100.00%,100.00%,62,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223723,12,Style Option 2733,12195,202112,Carryover,Nylon Blend,25/02/2019,Black,ENTRY,99,0,99,1,0.0,0.0,30.0954625,2991.651425,2991.651425,-2991.651425,-100.00%,100.00%,62,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223723,12,Style Option 2733,12195,202201,Carryover,Nylon Blend,25/02/2019,Black,ENTRY,4,0,4,1,0.0,0.0,26.825,107.3,107.3,-107.3,-100.00%,100.00%,62,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223723,12,Style Option 2733,12195,202202,Carryover,Nylon Blend,25/02/2019,Black,ENTRY,18,0,18,1,0.0,0.0,29.0,522.0,522.0,-522.0,-100.00%,100.00%,62,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223723,12,Style Option 2733,12195,202204,Carryover,Nylon Blend,25/02/2019,Black,ENTRY,8,0,8,1,0.0,0.0,29.0,232.0,232.0,-232.0,-100.00%,100.00%,62,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223725,14,Style Option 2733,12195,202111,Carryover,Nylon Blend,06/05/2019,Black,EXIT,1,1,2,1,0.0,0.0,48.0,48.0,48.0,-48.0,-100.00%,100.00%,1,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223727,2,Style Option 2733,12195,202111,Carryover,Nylon Blend,11/02/2019,Black,ENTRY,398,28,426,1,0.0,0.0,30.4912155,12230.714775,12230.714775,-12230.71477,-100.00%,100.00%,66,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223727,2,Style Option 2733,12195,202112,Carryover,Nylon Blend,11/02/2019,Black,ENTRY,172,0,172,1,0.0,0.0,27.869791,4869.182776,4869.182776,-4869.182776,-100.00%,100.00%,66,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223727,2,Style Option 2733,12195,202201,Carryover,Nylon Blend,11/02/2019,Black,ENTRY,35,0,35,1,0.0,0.0,31.425555,1099.894425,1099.894425,-1099.894425,-100.00%,100.00%,66,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223727,2,Style Option 2733,12195,202202,Carryover,Nylon Blend,11/02/2019,Black,ENTRY,10,0,10,1,0.0,0.0,30.883333,308.83333,308.83333,-308.83333,-100.00%,100.00%,66,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223727,2,Style Option 2733,12195,202203,Carryover,Nylon Blend,11/02/2019,Black,ENTRY,2,0,2,1,0.0,0.0,23.02,46.04,46.04,-46.04,-100.00%,100.00%,66,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223727,2,Style Option 2733,12195,202204,Carryover,Nylon Blend,11/02/2019,Black,ENTRY,8,0,8,1,0.0,0.0,29.0,232.0,232.0,-232.0,-100.00%,100.00%,66,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223728,4,Style Option 2733,12195,202111,Carryover,Nylon Blend,15/04/2019,Black,ENTRY,427,2,429,1,0.0,0.0,30.298725,13215.46201,13215.46201,-13215.46201,-100.00%,100.00%,76,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223728,4,Style Option 2733,12195,202112,Carryover,Nylon Blend,15/04/2019,Black,ENTRY,55,0,55,1,0.0,0.0,28.355156,1648.803728,1648.803728,-1648.803728,-100.00%,100.00%,76,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223728,4,Style Option 2733,12195,202201,Carryover,Nylon Blend,15/04/2019,Black,ENTRY,22,0,22,1,0.0,0.0,28.668571,630.708562,630.708562,-630.708562,-100.00%,100.00%,76,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223728,4,Style Option 2733,12195,202202,Carryover,Nylon Blend,15/04/2019,Black,ENTRY,8,0,8,1,0.0,0.0,29.0,232.0,232.0,-232.0,-100.00%,100.00%,76,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223728,4,Style Option 2733,12195,202203,Carryover,Nylon Blend,15/04/2019,Black,ENTRY,18,0,18,1,0.0,0.0,30.916666,556.499988,556.499988,-556.499988,-100.00%,100.00%,76,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223728,4,Style Option 2733,12195,202205,Carryover,Nylon Blend,15/04/2019,Black,ENTRY,11,0,11,1,0.0,0.0,31.111111,342.222221,342.222221,-342.222221,-100.00%,100.00%,76,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223729,6,Style Option 2733,12195,202111,Carryover,Nylon Blend,04/03/2019,Black,EXIT,322,4,326,1,48.0,10.29,32.262029,7045.605538,10358.98554,5097.014462,49.00%,68.00%,73,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223729,6,Style Option 2733,12195,202112,Carryover,Nylon Blend,04/03/2019,Black,EXIT,84,0,84,2,48.0,10.29,33.409473500000004,1807.365609,2671.7256089999996,1360.274391,44.00%,69.00%,73,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223729,6,Style Option 2733,12195,202201,Carryover,Nylon Blend,04/03/2019,Black,EXIT,8,0,8,1,48.0,10.29,34.133333,190.746664,273.066664,110.933336,41.00%,70.00%,73,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223729,6,Style Option 2733,12195,202202,Carryover,Nylon Blend,04/03/2019,Black,EXIT,6,0,6,1,48.0,10.29,29.0,112.26,174.0,114.0,66.00%,65.00%,73,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223729,6,Style Option 2733,12195,202203,Carryover,Nylon Blend,04/03/2019,Black,EXIT,10,0,10,1,48.0,10.29,31.58,212.9,315.8,164.2,52.00%,67.00%,73,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223729,6,Style Option 2733,12195,202204,Carryover,Nylon Blend,04/03/2019,Black,EXIT,6,0,6,1,48.0,10.29,34.0,142.26,204.0,84.0,41.00%,70.00%,73,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223729,6,Style Option 2733,12195,202205,Carryover,Nylon Blend,04/03/2019,Black,EXIT,10,0,10,1,48.0,10.29,30.383333,200.93333,303.83333,176.16667,58.00%,66.00%,73,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223730,8,Style Option 2733,12195,202111,Carryover,Nylon Blend,18/02/2019,Black,ENTRY,315,0,315,1,0.0,0.0,35.749322,10996.9988,10996.9988,-10996.9988,-100.00%,100.00%,61,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223730,8,Style Option 2733,12195,202112,Carryover,Nylon Blend,18/02/2019,Black,ENTRY,55,0,55,1,0.0,0.0,29.6844045,1664.809259,1664.809259,-1664.809259,-100.00%,100.00%,61,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223730,8,Style Option 2733,12195,202201,Carryover,Nylon Blend,18/02/2019,Black,ENTRY,16,0,16,1,0.0,0.0,29.51875,472.3,472.3,-472.3,-100.00%,100.00%,61,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5223730,8,Style Option 2733,12195,202203,Carryover,Nylon Blend,18/02/2019,Black,ENTRY,5,0,5,1,0.0,0.0,37.415,187.075,187.075,-187.075,-100.00%,100.00%,61,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5226807,0,Style Option 2733,12195,202111,Carryover,Nylon Blend,13/05/2019,Black,ENTRY,6,0,6,1,0.0,0.0,39.0,234.0,234.0,-234.0,-100.00%,100.00%,12,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5226807,0,Style Option 2733,12195,202112,Carryover,Nylon Blend,13/05/2019,Black,ENTRY,15,2,17,1,0.0,0.0,29.7916665,452.416663,452.416663,-452.416663,-100.00%,100.00%,12,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5226807,0,Style Option 2733,12195,202201,Carryover,Nylon Blend,13/05/2019,Black,ENTRY,4,1,5,1,0.0,0.0,29.0,116.0,116.0,-116.0,-100.00%,100.00%,12,A,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5226807,0,Style Option 2733,12195,202202,Carryover,Nylon Blend,13/05/2019,Black,ENTRY,2,0,2,1,0.0,0.0,39.0,78.0,78.0,-78.0,-100.00%,100.00%,12,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5226807,0,Style Option 2733,12195,202203,Carryover,Nylon Blend,13/05/2019,Black,ENTRY,10,0,10,1,0.0,0.0,29.0,290.0,290.0,-290.0,-100.00%,100.00%,12,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5226807,0,Style Option 2733,12195,202204,Carryover,Nylon Blend,13/05/2019,Black,ENTRY,2,0,2,1,0.0,0.0,29.0,58.0,58.0,-58.0,-100.00%,100.00%,12,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5226807,0,Style Option 2733,12195,202205,Carryover,Nylon Blend,13/05/2019,Black,ENTRY,6,0,6,1,0.0,0.0,35.333333,211.999998,211.999998,-211.999998,-100.00%,100.00%,12,A,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250640,0,Style Option 3556,13018,202111,Carryover,Other,05/10/2020,Opal,EXIT,55,4,59,1,0.0,0.0,64.793495,3563.642225,3563.642225,-3563.642225,-100.00%,100.00%,259,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250640,0,Style Option 3556,13018,202112,Carryover,Other,05/10/2020,Opal,EXIT,45,1,46,1,0.0,0.0,61.890625,2785.078125,2785.078125,-2785.078125,-100.00%,100.00%,259,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250640,0,Style Option 3556,13018,202201,Carryover,Other,05/10/2020,Opal,EXIT,48,0,48,1,0.0,0.0,63.696875,3057.45,3057.45,-3057.45,-100.00%,100.00%,259,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250640,0,Style Option 3556,13018,202202,Carryover,Other,05/10/2020,Opal,EXIT,7,0,7,1,0.0,0.0,62.22,435.54,435.54,-435.54,-100.00%,100.00%,259,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250640,0,Style Option 3556,13018,202203,Carryover,Other,05/10/2020,Opal,EXIT,15,1,16,1,0.0,0.0,66.542857,998.142855,998.142855,-998.142855,-100.00%,100.00%,259,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250640,0,Style Option 3556,13018,202204,Carryover,Other,05/10/2020,Opal,EXIT,16,0,16,1,0.0,0.0,59.5,952.0,952.0,-952.0,-100.00%,100.00%,259,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250640,0,Style Option 3556,13018,202205,Carryover,Other,05/10/2020,Opal,EXIT,85,2,87,1,0.0,0.0,59.5,5057.5,5057.5,-5057.5,-100.00%,100.00%,259,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250640,0,Style Option 3556,13018,202206,Carryover,Other,05/10/2020,Opal,EXIT,59,1,60,1,0.0,0.0,64.242105,3790.284195,3790.284195,-3790.284195,-100.00%,100.00%,259,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250642,10,Style Option 3556,13018,202111,Carryover,Other,22/06/2020,Opal,EXIT,301,22,323,2,0.0,0.0,58.363464,17567.40266,17567.40266,-17567.40266,-100.00%,100.00%,389,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250642,10,Style Option 3556,13018,202112,Carryover,Other,22/06/2020,Opal,EXIT,266,4,270,1,0.0,0.0,57.791225,15372.46585,15372.46585,-15372.46585,-100.00%,100.00%,389,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250642,10,Style Option 3556,13018,202201,Carryover,Other,22/06/2020,Opal,EXIT,228,0,228,1,0.0,0.0,59.011129,13454.53741,13454.53741,-13454.53741,-100.00%,100.00%,389,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250642,10,Style Option 3556,13018,202202,Carryover,Other,22/06/2020,Opal,EXIT,250,6,256,2,0.0,0.0,59.506505,14876.62625,14876.62625,-14876.62625,-100.00%,100.00%,389,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250642,10,Style Option 3556,13018,202203,Carryover,Other,22/06/2020,Opal,EXIT,183,0,183,1,0.0,0.0,59.616166,10909.75838,10909.75838,-10909.75838,-100.00%,100.00%,389,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250642,10,Style Option 3556,13018,202204,Carryover,Other,22/06/2020,Opal,EXIT,244,0,244,1,0.0,0.0,60.538348,14771.35691,14771.35691,-14771.35691,-100.00%,100.00%,389,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250642,10,Style Option 3556,13018,202205,Carryover,Other,22/06/2020,Opal,EXIT,427,2,429,2,0.0,0.0,58.511719,24984.50401,24984.50401,-24984.50401,-100.00%,100.00%,389,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250642,10,Style Option 3556,13018,202206,Carryover,Other,22/06/2020,Opal,EXIT,157,0,157,1,0.0,0.0,56.871111,8928.764427,8928.764427,-8928.764427,-100.00%,100.00%,389,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250644,12,Style Option 3556,13018,202111,Carryover,Other,15/06/2020,Opal,EXIT,158,15,173,1,0.0,0.0,60.217959,9514.437522,9514.437522,-9514.437522,-100.00%,100.00%,379,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250644,12,Style Option 3556,13018,202112,Carryover,Other,15/06/2020,Opal,EXIT,111,0,111,1,0.0,0.0,60.23961,6686.59671,6686.59671,-6686.59671,-100.00%,100.00%,379,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250644,12,Style Option 3556,13018,202201,Carryover,Other,15/06/2020,Opal,EXIT,114,0,114,1,0.0,0.0,59.686136,6804.219504,6804.219504,-6804.219504,-100.00%,100.00%,379,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250644,12,Style Option 3556,13018,202202,Carryover,Other,15/06/2020,Opal,EXIT,114,0,114,1,0.0,0.0,60.13125,6854.9625,6854.9625,-6854.9625,-100.00%,100.00%,379,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250644,12,Style Option 3556,13018,202203,Carryover,Other,15/06/2020,Opal,EXIT,68,0,68,1,0.0,0.0,63.377192,4309.649056,4309.649056,-4309.649056,-100.00%,100.00%,379,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250644,12,Style Option 3556,13018,202204,Carryover,Other,15/06/2020,Opal,EXIT,86,0,86,1,0.0,0.0,60.836821,5231.966606,5231.966606,-5231.966606,-100.00%,100.00%,379,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250644,12,Style Option 3556,13018,202205,Carryover,Other,15/06/2020,Opal,EXIT,195,6,201,1,0.0,0.0,60.302777,11759.04152,11759.04152,-11759.04152,-100.00%,100.00%,379,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250644,12,Style Option 3556,13018,202206,Carryover,Other,15/06/2020,Opal,EXIT,142,1,143,1,0.0,0.0,59.120444,8395.103048,8395.103048,-8395.103048,-100.00%,100.00%,379,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250646,14,Style Option 3556,13018,202111,Carryover,Other,21/09/2020,Opal,EXIT,86,21,107,1,0.0,0.0,60.156981,5173.500366,5173.500366,-5173.500366,-100.00%,100.00%,344,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250646,14,Style Option 3556,13018,202112,Carryover,Other,21/09/2020,Opal,EXIT,79,7,86,1,0.0,0.0,58.31,4606.49,4606.49,-4606.49,-100.00%,100.00%,344,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250646,14,Style Option 3556,13018,202201,Carryover,Other,21/09/2020,Opal,EXIT,76,2,78,1,0.0,0.0,57.968723,4405.622948,4405.622948,-4405.622948,-100.00%,100.00%,344,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250646,14,Style Option 3556,13018,202202,Carryover,Other,21/09/2020,Opal,EXIT,85,5,90,1,0.0,0.0,60.169696,5114.42416,5114.42416,-5114.42416,-100.00%,100.00%,344,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250646,14,Style Option 3556,13018,202203,Carryover,Other,21/09/2020,Opal,EXIT,77,1,78,1,0.0,0.0,58.064285,4470.949945,4470.949945,-4470.949945,-100.00%,100.00%,344,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250646,14,Style Option 3556,13018,202204,Carryover,Other,21/09/2020,Opal,EXIT,92,2,94,1,0.0,0.0,59.257801,5451.717692,5451.717692,-5451.717692,-100.00%,100.00%,344,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250646,14,Style Option 3556,13018,202205,Carryover,Other,21/09/2020,Opal,EXIT,144,5,149,1,0.0,0.0,58.566532,8433.580608,8433.580608,-8433.580608,-100.00%,100.00%,344,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250646,14,Style Option 3556,13018,202206,Carryover,Other,21/09/2020,Opal,EXIT,37,0,37,1,0.0,0.0,62.376923,2307.946151,2307.946151,-2307.946151,-100.00%,100.00%,344,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250647,16,Style Option 3556,13018,202111,Carryover,Other,30/11/2020,Opal,EXIT,10,17,27,1,0.0,0.0,66.866666,668.66666,668.66666,-668.66666,-100.00%,100.00%,121,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250647,16,Style Option 3556,13018,202112,Carryover,Other,30/11/2020,Opal,EXIT,18,29,47,1,0.0,0.0,58.791666,1058.249988,1058.249988,-1058.249988,-100.00%,100.00%,121,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250647,16,Style Option 3556,13018,202201,Carryover,Other,30/11/2020,Opal,EXIT,9,2,11,1,0.0,0.0,62.56,563.04,563.04,-563.04,-100.00%,100.00%,121,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250647,16,Style Option 3556,13018,202202,Carryover,Other,30/11/2020,Opal,EXIT,10,3,13,1,0.0,0.0,60.066666,600.66666,600.66666,-600.66666,-100.00%,100.00%,121,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250647,16,Style Option 3556,13018,202203,Carryover,Other,30/11/2020,Opal,EXIT,18,1,19,1,0.0,0.0,63.41,1141.38,1141.38,-1141.38,-100.00%,100.00%,121,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250647,16,Style Option 3556,13018,202204,Carryover,Other,30/11/2020,Opal,EXIT,15,1,16,1,0.0,0.0,55.477777,832.166655,832.166655,-832.166655,-100.00%,100.00%,121,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250647,16,Style Option 3556,13018,202205,Carryover,Other,30/11/2020,Opal,EXIT,12,1,13,1,0.0,0.0,68.0,816.0,816.0,-816.0,-100.00%,100.00%,121,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250647,16,Style Option 3556,13018,202206,Carryover,Other,30/11/2020,Opal,EXIT,6,2,8,1,0.0,0.0,65.96,395.76,395.76,-395.76,-100.00%,100.00%,121,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250648,18,Style Option 3556,13018,202111,Carryover,Other,30/11/2020,Opal,EXIT,13,17,30,1,0.0,0.0,60.444444,785.777772,785.777772,-785.777772,-100.00%,100.00%,119,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250648,18,Style Option 3556,13018,202112,Carryover,Other,30/11/2020,Opal,EXIT,11,4,15,1,0.0,0.0,55.785714,613.642854,613.642854,-613.642854,-100.00%,100.00%,119,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250648,18,Style Option 3556,13018,202201,Carryover,Other,30/11/2020,Opal,EXIT,5,2,7,1,0.0,0.0,54.4,272.0,272.0,-272.0,-100.00%,100.00%,119,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250648,18,Style Option 3556,13018,202202,Carryover,Other,30/11/2020,Opal,EXIT,10,6,16,1,0.0,0.0,63.466666,634.66666,634.66666,-634.66666,-100.00%,100.00%,119,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250648,18,Style Option 3556,13018,202203,Carryover,Other,30/11/2020,Opal,EXIT,7,4,11,1,0.0,0.0,59.84,418.88,418.88,-418.88,-100.00%,100.00%,119,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250648,18,Style Option 3556,13018,202204,Carryover,Other,30/11/2020,Opal,EXIT,18,8,26,1,0.0,0.0,57.8,1040.4,1040.4,-1040.4,-100.00%,100.00%,119,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250648,18,Style Option 3556,13018,202205,Carryover,Other,30/11/2020,Opal,EXIT,14,2,16,1,0.0,0.0,61.442857,860.199998,860.199998,-860.199998,-100.00%,100.00%,119,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250648,18,Style Option 3556,13018,202206,Carryover,Other,30/11/2020,Opal,EXIT,9,0,9,1,0.0,0.0,59.5,535.5,535.5,-535.5,-100.00%,100.00%,119,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250649,2,Style Option 3556,13018,202111,Carryover,Other,15/06/2020,Opal,EXIT,273,30,303,1,0.0,0.0,60.183002,16429.95955,16429.95955,-16429.95955,-100.00%,100.00%,386,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250649,2,Style Option 3556,13018,202112,Carryover,Other,15/06/2020,Opal,EXIT,286,2,288,2,0.0,0.0,60.071801,17180.53509,17180.53509,-17180.53509,-100.00%,100.00%,386,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250649,2,Style Option 3556,13018,202201,Carryover,Other,15/06/2020,Opal,EXIT,404,4,408,2,0.0,0.0,59.661933,24103.42093,24103.42093,-24103.42093,-100.00%,100.00%,386,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250649,2,Style Option 3556,13018,202202,Carryover,Other,15/06/2020,Opal,EXIT,197,0,197,1,0.0,0.0,62.647142,12341.48697,12341.48697,-12341.48697,-100.00%,100.00%,386,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250649,2,Style Option 3556,13018,202203,Carryover,Other,15/06/2020,Opal,EXIT,64,0,64,1,0.0,0.0,66.441666,4252.266624,4252.266624,-4252.266624,-100.00%,100.00%,386,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250649,2,Style Option 3556,13018,202204,Carryover,Other,15/06/2020,Opal,EXIT,47,0,47,1,0.0,0.0,64.433333,3028.366651,3028.366651,-3028.366651,-100.00%,100.00%,386,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250649,2,Style Option 3556,13018,202205,Carryover,Other,15/06/2020,Opal,EXIT,28,0,28,1,0.0,0.0,62.9,1761.2,1761.2,-1761.2,-100.00%,100.00%,386,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250649,2,Style Option 3556,13018,202206,Carryover,Other,15/06/2020,Opal,EXIT,7,0,7,1,0.0,0.0,66.3,464.1,464.1,-464.1,-100.00%,100.00%,386,A*,Spring/Summer
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250650,4,Style Option 3556,13018,202111,Carryover,Other,15/06/2020,Opal,EXIT,521,58,579,2,68.0,12.37,59.349193,24476.15955,30920.92955,4507.070447,15.00%,79.00%,389,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250650,4,Style Option 3556,13018,202112,Carryover,Other,15/06/2020,Opal,EXIT,662,2,664,2,68.0,12.37,58.174603,30322.64719,38511.58719,6504.412814,17.00%,79.00%,389,A*,Fall/Winter
WOMENS TOPS,WOMENS SS-LS TOPS,WOMENS SS TOPS,5250650,4,Style Option 3556,13018,202201,Carryover,Other,15/06/2020,Opal,EXIT,594,16,610,2,68.0,12.37,57.918286,27055.68188,34403.46188,5988.538116,17.00%,79.00%,389,A*,Fall/Winter
