product_subgroup_desc,style_colour_desc,gender,style_colour_code,period,range_segment,material,product_launch_date,colour_description,distinct_store_count,pareto,month,season,sales,beg_inv,end_inv,total_stock,weeks_selling,standard_selling_price,standard_cost_price,aur,margin  v,margin %,sales v,discount v,discount %,price_metric
Crossbody bag,Handbag Crossbody bag Style 51948,Women,2001786801,202207,Newness,Jute,23/09/2019,Cream,284,B,July,Spring/Summer,36,36,0,36,23,220,60.83,122.291944,2212.629984,0.5,4402.509984,3517.490016,80%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51948,Women,2001786801,202208,Newness,Jute,23/09/2019,Cream,284,B,August,Fall/Winter,129,355,285,414,23,220,60.83,122.823411,7997.150019,0.5,15844.22002,12535.77998,79%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51948,Women,2001786801,202209,Newness,Jute,23/09/2019,Cream,284,B,September,Fall/Winter,76,104,163,240,23,220,60.83,126.315328,4976.884928,0.52,9599.964928,7120.035072,74%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51948,Women,2001786801,202210,Newness,Jute,23/09/2019,Cream,284,B,October,Fall/Winter,37,70,84,121,23,220,60.83,128.16,2491.21,0.53,4741.92,3398.08,72%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51948,Women,2001786801,202211,Newness,Jute,23/09/2019,Cream,284,B,November,Fall/Winter,18,31,40,58,23,220,60.83,113.9975765,982.117836,0.47,2077.057836,1882.942164,91%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51948,Women,2001786801,202212,Newness,Jute,23/09/2019,Cream,284,B,December,Fall/Winter,6,13,14,20,23,220,60.83,103.5625,256.395,0.41,621.375,698.625,112%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51949,Women,2001786813,202207,Newness,Leather,27/06/2018,Cream,284,B,July,Spring/Summer,14,14,0,14,23,205,60.02,118.913214,824.504996,0.5,1664.784996,1205.215004,72%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51949,Women,2001786813,202208,Newness,Leather,27/06/2018,Cream,284,B,August,Fall/Winter,54,171,124,178,23,205,60.02,125.535178,3537.819612,0.52,6778.899612,4291.100388,63%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51949,Women,2001786813,202209,Newness,Leather,27/06/2018,Cream,284,B,September,Fall/Winter,69,88,158,227,23,205,60.02,124.199154,4428.361626,0.52,8569.741626,5575.258374,65%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51949,Women,2001786813,202210,Newness,Leather,27/06/2018,Cream,284,B,October,Fall/Winter,34,61,99,133,23,205,60.02,123.61439,2162.20926,0.51,4202.88926,2767.11074,66%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51949,Women,2001786813,202211,Newness,Leather,27/06/2018,Cream,284,B,November,Fall/Winter,40,51,97,137,19,205,60.02,99.1077875,1613.776825,0.395,4014.576825,4185.423175,104%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51949,Women,2001786813,202212,Newness,Leather,27/06/2018,Cream,284,B,December,Fall/Winter,21,32,54,75,23,205,60.02,116.479473,1185.648933,0.48,2446.068933,1858.931067,76%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51952,Women,2001786901,202207,Newness,Jute,18/07/2020,Grey,284,A,July,Spring/Summer,33,33,0,33,23,205,35.01,114.037272,2607.899976,0.69,3763.229976,3001.770024,80%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51952,Women,2001786901,202208,Newness,Jute,18/07/2020,Grey,284,A,August,Fall/Winter,111,320,247,360,23,205,35.01,117.761473,9185.413503,0.7,13071.5235,9683.476497,74%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51952,Women,2001786901,202209,Newness,Jute,18/07/2020,Grey,284,A,September,Fall/Winter,102,153,225,327,23,205,35.01,116.416666,8303.479932,0.7,11874.49993,9035.500068,76%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51952,Women,2001786901,202210,Newness,Jute,18/07/2020,Grey,284,A,October,Fall/Winter,43,84,111,154,19,205,35.01,117.884897,3563.620571,0.7,5069.050571,3745.949429,74%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51952,Women,2001786901,202211,Newness,Jute,18/07/2020,Grey,284,A,November,Fall/Winter,45,62,107,152,23,205,35.01,98.604584,2958.73453,0.645,4534.18453,4690.81547,103%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51952,Women,2001786901,202212,Newness,Jute,18/07/2020,Grey,284,A,December,Fall/Winter,18,36,40,58,23,205,35.01,110.772619,1363.727142,0.68,1993.907142,1696.092858,85%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51956,Women,2001786933,202207,Carryover,Synthetic suede,29/05/2021,Grey,284,B,July,Spring/Summer,12,12,0,12,23,195,107.36,110.093333,32.799996,0.02,1321.119996,1018.880004,77%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 51956,Women,2001786933,202208,Carryover,Synthetic suede,29/05/2021,Grey,284,B,August,Fall/Winter,45,151,111,156,23,195,107.36,117.195208,442.58436,0.08,5273.78436,3501.21564,66%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 51956,Women,2001786933,202209,Carryover,Synthetic suede,29/05/2021,Grey,284,B,September,Fall/Winter,49,65,120,169,23,195,107.36,116.358333,440.918317,0.08,5701.558317,3853.441683,68%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 51956,Women,2001786933,202210,Carryover,Synthetic suede,29/05/2021,Grey,284,B,October,Fall/Winter,31,59,84,116,18,195,107.36,112.031388,144.813028,0.04,3472.973028,2572.026972,74%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 51956,Women,2001786933,202211,Carryover,Synthetic suede,29/05/2021,Grey,284,B,November,Fall/Winter,49,59,120,169,23,195,107.36,89.8906775,-728.332524,-0.2,4532.307476,5022.692524,111%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 51956,Women,2001786933,202212,Carryover,Synthetic suede,29/05/2021,Grey,284,B,December,Fall/Winter,22,41,58,80,18,195,107.36,116.104444,192.377768,0.08,2554.297768,1735.702232,68%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 51977,Women,2001787547,202206,Newness,Vinyl,14/02/2018,Emerald,284,A,June,Spring/Summer,74,74,0,74,27,215,99.95,133.977374,2518.025676,0.25,9914.325676,5995.674324,60%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51977,Women,2001787547,202207,Newness,Vinyl,14/02/2018,Emerald,284,A,July,Spring/Summer,122,209,236,359,27,215,99.95,138.481359,4700.825798,0.28,16894.7258,9335.274202,55%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51977,Women,2001787547,202208,Newness,Vinyl,14/02/2018,Emerald,284,A,August,Fall/Winter,142,262,338,481,27,215,99.95,139.422946,5605.158332,0.28,19798.05833,10731.94167,54%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51977,Women,2001787547,202209,Newness,Vinyl,14/02/2018,Emerald,284,A,September,Fall/Winter,98,251,236,337,27,215,99.95,142.095521,4130.261058,0.3,13925.36106,7144.638942,51%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51977,Women,2001787547,202210,Newness,Vinyl,14/02/2018,Emerald,284,A,October,Fall/Winter,54,86,119,173,27,215,99.95,144.835897,2423.838438,0.31,7821.138438,3788.861562,48%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51977,Women,2001787547,202211,Newness,Vinyl,14/02/2018,Emerald,284,A,November,Fall/Winter,17,30,39,56,27,215,99.95,156.028125,951.965,0.355,2651.115,1003.885,38%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51977,Women,2001787547,202212,Newness,Vinyl,14/02/2018,Emerald,284,A,December,Fall/Winter,14,29,29,43,27,215,99.95,128.778928,403.604992,0.22,1802.904992,1207.095008,67%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51990,Women,2001787647,202206,Carryover,Synthetic Leather,17/07/2021,Pearl,284,A,June,Spring/Summer,36,36,0,36,27,200,41.98,126.493243,3042.476748,0.67,4553.756748,2646.243252,58%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51990,Women,2001787647,202207,Carryover,Synthetic Leather,17/07/2021,Pearl,284,A,July,Spring/Summer,71,195,149,221,27,200,41.98,133.386197,6489.839987,0.69,9470.419987,4729.580013,50%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51990,Women,2001787647,202208,Carryover,Synthetic Leather,17/07/2021,Pearl,284,A,August,Fall/Winter,97,172,235,332,27,200,41.98,135.38101,9059.89797,0.69,13131.95797,6268.04203,48%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51990,Women,2001787647,202209,Carryover,Synthetic Leather,17/07/2021,Pearl,284,A,September,Fall/Winter,89,153,205,294,27,200,41.98,130.060543,7839.168327,0.68,11575.38833,6224.611673,54%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51990,Women,2001787647,202210,Carryover,Synthetic Leather,17/07/2021,Pearl,284,A,October,Fall/Winter,51,82,134,185,27,200,41.98,136.375535,4814.172285,0.69,6955.152285,3244.847715,47%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51990,Women,2001787647,202211,Carryover,Synthetic Leather,17/07/2021,Pearl,284,A,November,Fall/Winter,24,43,55,79,27,200,41.98,133.55706,2218.646912,0.685,3226.166912,1573.833088,49%,EXIT
Crossbody bag,Handbag Crossbody bag Style 51990,Women,2001787647,202212,Carryover,Synthetic Leather,17/07/2021,Pearl,284,A,December,Fall/Winter,56,89,122,178,27,200,41.98,121.170819,4434.685864,0.65,6785.565864,4414.434136,65%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52001,Women,2001787929,202208,Newness,Nylon,1/1/00,Black,256,Tail,August,Fall/Winter,2,2,0,2,18,140,88.36,65.566666,-45.586668,-0.35,131.133332,148.866668,114%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52001,Women,2001787929,202209,Newness,Nylon,1/1/00,Black,256,Tail,September,Fall/Winter,4,13,9,13,14,140,88.36,78.68,-38.72,-0.12,314.72,245.28,78%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52001,Women,2001787929,202210,Newness,Nylon,1/1/00,Black,256,Tail,October,Fall/Winter,6,9,18,24,14,140,88.36,97.893333,57.199998,0.1,587.359998,252.640002,43%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52001,Women,2001787929,202211,Newness,Nylon,1/1/00,Black,256,Tail,November,Fall/Winter,5,3,11,16,14,140,88.36,69.7525,-95.76,-0.265,346.04,353.96,102%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52001,Women,2001787929,202212,Newness,Nylon,1/1/00,Black,256,Tail,December,Fall/Winter,9,10,25,34,14,140,88.36,93.07,42.39,0.05,837.63,422.37,50%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52144,Women,2001790151,202210,Newness,Vinyl,1/1/00,Green,268,A,October,Fall/Winter,90,223,133,223,9,195,33.44,134.42528,9088.6752,0.75,12098.2752,5451.7248,45%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52144,Women,2001790151,202211,Newness,Vinyl,1/1/00,Green,268,A,November,Fall/Winter,235,313,438,673,9,195,33.44,95.1541785,14726.29751,0.65,22584.69751,23240.30249,103%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52144,Women,2001790151,202212,Newness,Vinyl,1/1/00,Green,268,A,December,Fall/Winter,36,97,83,119,9,195,33.44,101.841785,2462.46426,0.67,3666.30426,3353.69574,91%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52273,Women,2001792434,202208,Newness,Vinyl,1/1/00,Yellow,1,Tail,August,Fall/Winter,1,1,0,1,10,170,28.91,131.4,102.49,0.78,131.4,38.6,29%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52274,Women,2001792439,202207,Newness,Synthetic suede,11/10/21,Yellow,280,A,July,Spring/Summer,1,1,0,1,15,245,42.02,118.26,76.24,0.64,118.26,126.74,107%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52274,Women,2001792439,202208,Newness,Synthetic suede,11/10/21,Yellow,280,A,August,Fall/Winter,112,111,3,115,18,245,42.02,131.312272,10000.73446,0.68,14706.97446,12733.02554,87%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52274,Women,2001792439,202209,Newness,Synthetic suede,11/10/21,Yellow,280,A,September,Fall/Winter,159,280,303,463,18,245,42.02,132.741415,14424.70499,0.68,21105.88499,17849.11502,85%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52274,Women,2001792439,202210,Newness,Synthetic suede,11/10/21,Yellow,280,A,October,Fall/Winter,61,97,126,187,18,245,42.02,133.7135,5593.3035,0.69,8156.5235,6788.4765,83%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52274,Women,2001792439,202211,Newness,Synthetic suede,11/10/21,Yellow,280,A,November,Fall/Winter,17,33,47,64,18,245,42.02,138.1,1647.655,0.695,2361.995,1803.005,76%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52274,Women,2001792439,202212,Newness,Synthetic suede,11/10/21,Yellow,280,A,December,Fall/Winter,11,18,24,35,18,245,42.02,120.851538,867.146918,0.65,1329.366918,1365.633082,103%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52285,Women,2001792507,202211,Carryover,Vinyl,1/1/00,Black Metal,103,Tail,November,Fall/Winter,13,13,0,13,5,195,90.71,130.4440905,440.028172,0.305,1619.258172,915.741828,57%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52285,Women,2001792507,202212,Carryover,Vinyl,1/1/00,Black Metal,103,Tail,December,Fall/Winter,61,173,134,195,5,195,90.71,130.185573,2408.009953,0.3,7941.319953,3953.680047,50%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52295,Women,2001792547,202206,Carryover EOL,Jute,7/3/21,Black Metal,281,A,June,Spring/Summer,63,63,0,63,27,190,40.03,122.100573,5170.446099,0.67,7692.336099,4277.663901,56%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52295,Women,2001792547,202207,Carryover EOL,Jute,7/3/21,Black Metal,281,A,July,Spring/Summer,134,301,301,435,27,190,40.03,119.502231,10649.27895,0.67,16013.29895,9446.701046,59%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52295,Women,2001792547,202208,Carryover EOL,Jute,7/3/21,Black Metal,281,A,August,Fall/Winter,111,228,274,385,27,190,40.03,122.620545,9167.550495,0.67,13610.8805,7479.119505,55%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52295,Women,2001792547,202209,Carryover EOL,Jute,7/3/21,Black Metal,281,A,September,Fall/Winter,75,156,184,259,27,190,40.03,116.788841,5756.913075,0.66,8759.163075,5490.836925,63%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52295,Women,2001792547,202210,Carryover EOL,Jute,7/3/21,Black Metal,281,A,October,Fall/Winter,23,52,46,69,23,190,40.03,126.944,1999.022,0.68,2919.712,1450.288,50%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52295,Women,2001792547,202211,Carryover EOL,Jute,7/3/21,Black Metal,281,A,November,Fall/Winter,4,9,10,14,27,190,40.03,107.115833,268.343332,0.615,428.463332,331.536668,77%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52295,Women,2001792547,202212,Carryover EOL,Jute,7/3/21,Black Metal,281,A,December,Fall/Winter,12,30,36,49,27,190,40.03,115.503846,905.686152,0.65,1386.046152,893.953848,64%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52423,Women,2001794451,202208,Carryover EOL,Leather,1/1/00,Pearl,272,A,August,Fall/Winter,60,60,0,60,18,240,65.34,121.925416,3395.12496,0.46,7315.52496,7084.47504,97%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52423,Women,2001794451,202209,Carryover EOL,Leather,1/1/00,Pearl,272,A,September,Fall/Winter,167,443,323,492,18,240,65.34,123.179607,9659.214369,0.47,20570.99437,19509.00563,95%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52423,Women,2001794451,202210,Carryover EOL,Leather,1/1/00,Pearl,272,A,October,Fall/Winter,64,105,143,207,18,240,65.34,118.18,3381.76,0.45,7563.52,7796.48,103%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52423,Women,2001794451,202211,Carryover EOL,Leather,1/1/00,Pearl,272,A,November,Fall/Winter,9,24,25,34,18,240,65.34,126.374833,543.350666,0.485,1131.410666,1028.589334,91%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52423,Women,2001794451,202212,Carryover EOL,Leather,1/1/00,Pearl,272,A,December,Fall/Winter,7,16,16,23,18,240,65.34,118.975,375.445,0.45,832.825,847.175,102%,EXIT
Crossbody bag,Handbag Crossbody bag Style 52459,Women,2001795501,202210,Carryover EOL,Leather,3/6/21,Orange,268,B,October,Fall/Winter,17,17,0,17,9,170,49.62,104.478235,932.589995,0.53,1776.129995,1113.870005,63%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52459,Women,2001795501,202211,Carryover EOL,Leather,3/6/21,Orange,268,B,November,Fall/Winter,58,169,113,171,9,170,49.62,111.5554015,3176.064559,0.555,6054.024559,3805.975441,63%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52459,Women,2001795501,202212,Carryover EOL,Leather,3/6/21,Orange,268,B,December,Fall/Winter,146,201,339,485,9,170,49.62,106.744432,8340.167072,0.54,15584.68707,9235.312928,59%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52463,Women,2001795601,202210,Seasonal,Velvet,19/03/2018,Red,248,B,October,Fall/Winter,5,5,0,5,9,120,76.49,90.08,67.95,0.15,450.4,149.6,33%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 52463,Women,2001795601,202211,Seasonal,Velvet,19/03/2018,Red,248,B,November,Fall/Winter,38,127,94,132,9,120,76.49,87.6561515,287.367038,0.125,3193.987038,1366.012962,43%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 52463,Women,2001795601,202212,Seasonal,Velvet,19/03/2018,Red,248,B,December,Fall/Winter,99,138,240,339,9,120,76.49,89.205252,1258.809948,0.14,8831.319948,3048.680052,35%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 52536,Women,2001797429,202210,Newness,Leather,20/06/2022,Cognac,238,Tail,October,Fall/Winter,7,7,0,7,9,170,56.9,140.507142,585.249994,0.6,983.549994,206.450006,21%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52536,Women,2001797429,202211,Newness,Leather,20/06/2022,Cognac,238,Tail,November,Fall/Winter,60,185,127,187,9,170,56.9,106.432759,3010.367792,0.465,6424.367792,3775.632208,59%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52536,Women,2001797429,202212,Newness,Leather,20/06/2022,Cognac,238,Tail,December,Fall/Winter,32,56,71,103,9,170,56.9,126.771315,2235.88208,0.55,4056.68208,1383.31792,34%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 52600,Women,2001800329,202210,Seasonal,Nylon,17/09/2018,Green,130,Tail,October,Fall/Winter,2,2,0,2,9,130,27.8,106.61,157.62,0.74,213.22,46.78,22%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 52600,Women,2001800329,202211,Seasonal,Nylon,17/09/2018,Green,130,Tail,November,Fall/Winter,15,52,37,52,5,130,27.8,88.1725,910.76,0.685,1327.76,622.24,47%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 52600,Women,2001800329,202212,Seasonal,Nylon,17/09/2018,Green,130,Tail,December,Fall/Winter,11,20,28,39,5,130,27.8,94.290769,731.398459,0.71,1037.198459,392.801541,38%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 53545,Women,2001847025,202212,Seasonal,Vinyl,29/01/2021,Emerald,58,Tail,December,Fall/Winter,57,57,0,57,1,160,54.68,108.98181,3095.20317,0.5,6211.96317,2908.03683,47%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 53549,Women,2001847101,202212,Carryover EOL,Vinyl,13/07/2020,Pearl,3,Tail,December,Fall/Winter,2,2,0,2,1,180,84.3,70.805,-26.99,-0.19,141.61,218.39,154%,EXIT
Crossbody bag,Handbag Crossbody bag Style 53554,Women,2001847129,202212,Carryover,Vinyl,29/11/2019,Pearl,99,C,December,Fall/Winter,107,108,0,108,1,165,27.76,111.94785,9008.09995,0.75,11978.41995,5676.58005,47%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 53562,Women,2001847225,202212,Newness,Synthetic suede,23/08/2020,Ruby,85,Tail,December,Fall/Winter,94,94,0,94,1,140,64.65,95.790911,2927.245634,0.33,9004.345634,4155.654366,46%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 53794,Women,2001851729,202212,Carryover,Vinyl,12/7/19,Red,22,Tail,December,Fall/Winter,22,22,0,22,1,170,79.81,115.44909,784.05998,0.31,2539.87998,1200.12002,47%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 53796,Women,2001851751,202211,Carryover,Leather,19/12/2018,Red,183,B,November,Fall/Winter,2,2,0,2,5,185,40.6,114.88,148.56,0.65,229.76,140.24,61%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 53796,Women,2001851751,202212,Carryover,Leather,19/12/2018,Red,183,B,December,Fall/Winter,176,498,322,501,5,185,40.6,109.604946,12144.8705,0.63,19290.4705,13269.5295,69%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 53803,Women,2001851851,202212,Carryover EOL,Velvet,17/02/2019,Cognac,76,Tail,December,Fall/Winter,75,75,0,75,1,160,54.97,123.649078,5150.93085,0.56,9273.68085,2726.31915,29%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 53805,Women,2001851901,202211,Carryover EOL,Velvet,22/03/2022,Yellow,143,Tail,November,Fall/Winter,1,1,0,1,5,145,24.15,98.35,74.2,0.75,98.35,46.65,47%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 53805,Women,2001851901,202212,Carryover EOL,Velvet,22/03/2022,Yellow,143,Tail,December,Fall/Winter,103,326,223,327,5,145,24.15,96.878754,7491.061662,0.75,9978.511662,4956.488338,50%,ENTRY
Shopping,Handbag Shopping Style 45146,Women,2001502851,202211,Newness,,27/11/2022,Green,1,Tail,November,Fall/Winter,1,1,0,1,5,155,31.59,114.88,83.29,0.73,114.88,40.12,35%,ENTRY
Shopping,Handbag Shopping Style 45147,Women,2001502859,202202,Seasonal,,3/6/18,Green,279,A,February,Spring/Summer,40,78,34,78,44,165,58.76,109.257333,2019.89332,0.46,4370.29332,2229.70668,51%,ENTRY
Shopping,Handbag Shopping Style 45147,Women,2001502859,202203,Seasonal,,3/6/18,Green,279,A,March,Spring/Summer,31,67,57,89,44,165,58.76,110.380405,1600.232555,0.47,3421.792555,1693.207445,49%,ENTRY
Shopping,Handbag Shopping Style 45147,Women,2001502859,202204,Seasonal,,3/6/18,Green,279,A,April,Spring/Summer,55,68,34,89,44,165,58.76,114.314649,3055.505695,0.49,6287.305695,2787.694305,44%,ENTRY
Shopping,Handbag Shopping Style 45147,Women,2001502859,202205,Seasonal,,3/6/18,Green,279,A,May,Spring/Summer,65,74,115,180,44,165,58.76,109.79097,3317.01305,0.46,7136.41305,3588.58695,50%,ENTRY
Shopping,Handbag Shopping Style 45147,Women,2001502859,202206,Seasonal,,3/6/18,Green,279,A,June,Spring/Summer,47,53,75,122,44,165,58.76,111.915562,2498.311414,0.47,5260.031414,2494.968586,47%,ENTRY
Shopping,Handbag Shopping Style 45147,Women,2001502859,202207,Seasonal,,3/6/18,Green,279,A,July,Spring/Summer,32,51,67,100,44,165,58.76,112.71,1726.4,0.48,3606.72,1673.28,46%,ENTRY
Shopping,Handbag Shopping Style 45147,Women,2001502859,202208,Seasonal,,3/6/18,Green,279,A,August,Fall/Winter,51,78,105,156,44,165,58.76,112.627243,2747.229393,0.48,5743.989393,2671.010607,47%,ENTRY
Shopping,Handbag Shopping Style 45147,Women,2001502859,202209,Seasonal,,3/6/18,Green,279,A,September,Fall/Winter,70,107,141,211,44,165,58.76,111.986594,3725.86158,0.48,7839.06158,3710.93842,47%,ENTRY
